% time	cellId	IMSI	RNTI	rsrp	sinr
2.18321	1	2	1	1.07682e-09	2.27013e+06
2.18421	1	1	2	5.4396e-10	1.14677e+06
2.18421	1	2	1	1.07682e-09	2.27013e+06
2.18521	1	1	2	5.4396e-10	1.14677e+06
2.18521	1	2	1	1.07682e-09	2.27013e+06
2.18621	1	1	2	5.4396e-10	1.14677e+06
2.18621	1	2	1	1.07682e-09	2.27013e+06
2.18721	1	1	2	5.4396e-10	1.14677e+06
2.18721	1	2	1	1.07682e-09	2.27013e+06
2.18821	1	1	2	5.4396e-10	1.14677e+06
2.18821	1	2	1	1.07682e-09	2.27013e+06
2.18921	1	1	2	5.4396e-10	1.14677e+06
2.18921	1	2	1	1.07682e-09	2.27013e+06
2.19021	1	1	2	5.4396e-10	1.14677e+06
2.19021	1	2	1	1.07682e-09	2.27013e+06
2.19121	1	1	2	5.4396e-10	1.14677e+06
2.19121	1	2	1	1.07682e-09	2.27013e+06
2.19221	1	1	2	5.4396e-10	1.14677e+06
2.19221	1	2	1	1.07682e-09	2.27013e+06
2.19321	1	1	2	5.4396e-10	1.14677e+06
2.19321	1	2	1	1.07682e-09	2.27013e+06
2.19421	1	1	2	5.4396e-10	1.14677e+06
2.19421	1	2	1	1.07682e-09	2.27013e+06
2.19521	1	1	2	5.4396e-10	1.14677e+06
2.19521	1	2	1	1.07682e-09	2.27013e+06
2.19621	1	1	2	5.4396e-10	1.14677e+06
2.19621	1	2	1	1.07682e-09	2.27013e+06
2.19721	1	1	2	5.4396e-10	1.14677e+06
2.19721	1	2	1	1.07682e-09	2.27013e+06
2.19821	1	1	2	5.4396e-10	1.14677e+06
2.19821	1	2	1	1.07682e-09	2.27013e+06
2.19921	1	1	2	5.4396e-10	1.14677e+06
2.19921	1	2	1	1.07682e-09	2.27013e+06
2.20021	1	1	2	5.4396e-10	1.14677e+06
2.20021	1	2	1	1.07682e-09	2.27013e+06
2.20121	1	1	2	5.4396e-10	1.14677e+06
2.20121	1	2	1	1.07682e-09	2.27013e+06
2.20221	1	1	2	5.4396e-10	1.14677e+06
2.20221	1	2	1	1.07682e-09	2.27013e+06
2.20321	1	1	2	5.4396e-10	1.14677e+06
2.20321	1	2	1	1.07682e-09	2.27013e+06
2.20421	1	1	2	5.4396e-10	1.14677e+06
2.20421	1	2	1	1.07682e-09	2.27013e+06
2.20521	1	1	2	5.4396e-10	1.14677e+06
2.20521	1	2	1	1.07682e-09	2.27013e+06
2.20621	1	1	2	5.4396e-10	1.14677e+06
2.20621	1	2	1	1.07682e-09	2.27013e+06
2.20721	1	1	2	5.4396e-10	1.14677e+06
2.20721	1	2	1	1.07682e-09	2.27013e+06
2.20821	1	1	2	5.4396e-10	1.14677e+06
2.20821	1	2	1	1.07682e-09	2.27013e+06
2.20921	1	1	2	5.4396e-10	1.14677e+06
2.20921	1	2	1	1.07682e-09	2.27013e+06
2.21021	1	1	2	5.4396e-10	1.14677e+06
2.21021	1	2	1	1.07682e-09	2.27013e+06
2.21121	1	1	2	5.4396e-10	1.14677e+06
2.21121	1	2	1	1.07682e-09	2.27013e+06
2.21221	1	1	2	5.4396e-10	1.14677e+06
2.21221	1	2	1	1.07682e-09	2.27013e+06
2.21321	1	1	2	5.4396e-10	1.14677e+06
2.21321	1	2	1	1.07682e-09	2.27013e+06
2.21421	1	1	2	5.4396e-10	1.14677e+06
2.21421	1	2	1	1.07682e-09	2.27013e+06
2.21521	1	1	2	5.4396e-10	1.14677e+06
2.21521	1	2	1	1.07682e-09	2.27013e+06
2.21621	1	1	2	5.4396e-10	1.14677e+06
2.21621	1	2	1	1.07682e-09	2.27013e+06
2.21721	1	1	2	5.4396e-10	1.14677e+06
2.21721	1	2	1	1.07682e-09	2.27013e+06
2.21821	1	1	2	5.4396e-10	1.14677e+06
2.21821	1	2	1	1.07682e-09	2.27013e+06
2.21921	1	1	2	5.4396e-10	1.14677e+06
2.21921	1	2	1	1.07682e-09	2.27013e+06
2.22021	1	1	2	5.4396e-10	1.14677e+06
2.22021	1	2	1	1.07682e-09	2.27013e+06
2.22121	1	1	2	5.4396e-10	1.14677e+06
2.22121	1	2	1	1.07682e-09	2.27013e+06
2.22221	1	1	2	5.4396e-10	1.14677e+06
2.22221	1	2	1	1.07682e-09	2.27013e+06
2.22321	1	1	2	5.4396e-10	1.14677e+06
2.22321	1	2	1	1.07682e-09	2.27013e+06
2.22421	1	1	2	5.4396e-10	1.14677e+06
2.22421	1	2	1	1.07682e-09	2.27013e+06
2.22521	1	1	2	5.4396e-10	1.14677e+06
2.22521	1	2	1	1.07682e-09	2.27013e+06
2.22621	1	1	2	5.4396e-10	1.14677e+06
2.22621	1	2	1	1.07682e-09	2.27013e+06
2.22721	1	1	2	5.4396e-10	1.14677e+06
2.22721	1	2	1	1.07682e-09	2.27013e+06
2.22821	1	1	2	5.4396e-10	1.14677e+06
2.22821	1	2	1	1.07682e-09	2.27013e+06
2.22921	1	1	2	5.4396e-10	1.14677e+06
2.22921	1	2	1	1.07682e-09	2.27013e+06
2.23021	1	1	2	5.4396e-10	1.14677e+06
2.23021	1	2	1	1.07682e-09	2.27013e+06
2.23121	1	1	2	5.4396e-10	1.14677e+06
2.23121	1	2	1	1.07682e-09	2.27013e+06
2.23221	1	1	2	5.4396e-10	1.14677e+06
2.23221	1	2	1	1.07682e-09	2.27013e+06
2.23321	1	1	2	5.4396e-10	1.14677e+06
2.23321	1	2	1	1.07682e-09	2.27013e+06
2.23421	1	1	2	5.4396e-10	1.14677e+06
2.23421	1	2	1	1.07682e-09	2.27013e+06
2.23521	1	1	2	5.4396e-10	1.14677e+06
2.23521	1	2	1	1.07682e-09	2.27013e+06
2.23621	1	1	2	5.4396e-10	1.14677e+06
2.23621	1	2	1	1.07682e-09	2.27013e+06
2.23721	1	1	2	5.4396e-10	1.14677e+06
2.23721	1	2	1	1.07682e-09	2.27013e+06
2.23821	1	1	2	5.4396e-10	1.14677e+06
2.23821	1	2	1	1.07682e-09	2.27013e+06
2.23921	1	1	2	5.4396e-10	1.14677e+06
2.23921	1	2	1	1.07682e-09	2.27013e+06
2.24021	1	1	2	5.4396e-10	1.14677e+06
2.24021	1	2	1	1.07682e-09	2.27013e+06
2.24121	1	1	2	5.4396e-10	1.14677e+06
2.24121	1	2	1	1.07682e-09	2.27013e+06
2.24221	1	1	2	5.4396e-10	1.14677e+06
2.24221	1	2	1	1.07682e-09	2.27013e+06
2.24321	1	1	2	5.4396e-10	1.14677e+06
2.24321	1	2	1	1.07682e-09	2.27013e+06
2.24421	1	1	2	5.4396e-10	1.14677e+06
2.24421	1	2	1	1.07682e-09	2.27013e+06
2.24521	1	1	2	5.4396e-10	1.14677e+06
2.24521	1	2	1	1.07682e-09	2.27013e+06
2.24621	1	1	2	5.4396e-10	1.14677e+06
2.24621	1	2	1	1.07682e-09	2.27013e+06
2.24721	1	1	2	5.4396e-10	1.14677e+06
2.24721	1	2	1	1.07682e-09	2.27013e+06
2.24821	1	1	2	5.4396e-10	1.14677e+06
2.24821	1	2	1	1.07682e-09	2.27013e+06
2.24921	1	1	2	5.4396e-10	1.14677e+06
2.24921	1	2	1	1.07682e-09	2.27013e+06
2.25021	1	1	2	5.4396e-10	1.14677e+06
2.25021	1	2	1	1.07682e-09	2.27013e+06
2.25121	1	1	2	5.4396e-10	1.14677e+06
2.25121	1	2	1	1.07682e-09	2.27013e+06
2.25221	1	1	2	5.4396e-10	1.14677e+06
2.25221	1	2	1	1.07682e-09	2.27013e+06
2.25321	1	1	2	5.4396e-10	1.14677e+06
2.25321	1	2	1	1.07682e-09	2.27013e+06
2.25421	1	1	2	5.4396e-10	1.14677e+06
2.25421	1	2	1	1.07682e-09	2.27013e+06
2.25521	1	1	2	5.4396e-10	1.14677e+06
2.25521	1	2	1	1.07682e-09	2.27013e+06
2.25621	1	1	2	5.4396e-10	1.14677e+06
2.25621	1	2	1	1.07682e-09	2.27013e+06
2.25721	1	1	2	5.4396e-10	1.14677e+06
2.25721	1	2	1	1.07682e-09	2.27013e+06
2.25821	1	1	2	5.4396e-10	1.14677e+06
2.25821	1	2	1	1.07682e-09	2.27013e+06
2.25921	1	1	2	5.4396e-10	1.14677e+06
2.25921	1	2	1	1.07682e-09	2.27013e+06
2.26021	1	1	2	5.4396e-10	1.14677e+06
2.26021	1	2	1	1.07682e-09	2.27013e+06
2.26121	1	1	2	5.4396e-10	1.14677e+06
2.26121	1	2	1	1.07682e-09	2.27013e+06
2.26221	1	1	2	5.4396e-10	1.14677e+06
2.26221	1	2	1	1.07682e-09	2.27013e+06
2.26321	1	1	2	5.4396e-10	1.14677e+06
2.26321	1	2	1	1.07682e-09	2.27013e+06
2.26421	1	1	2	5.4396e-10	1.14677e+06
2.26421	1	2	1	1.07682e-09	2.27013e+06
2.26521	1	1	2	5.4396e-10	1.14677e+06
2.26521	1	2	1	1.07682e-09	2.27013e+06
2.26621	1	1	2	5.4396e-10	1.14677e+06
2.26621	1	2	1	1.07682e-09	2.27013e+06
2.26721	1	1	2	5.4396e-10	1.14677e+06
2.26721	1	2	1	1.07682e-09	2.27013e+06
2.26821	1	1	2	5.4396e-10	1.14677e+06
2.26821	1	2	1	1.07682e-09	2.27013e+06
2.26921	1	1	2	5.4396e-10	1.14677e+06
2.26921	1	2	1	1.07682e-09	2.27013e+06
2.27021	1	1	2	5.4396e-10	1.14677e+06
2.27021	1	2	1	1.07682e-09	2.27013e+06
2.27121	1	1	2	5.4396e-10	1.14677e+06
2.27121	1	2	1	1.07682e-09	2.27013e+06
2.27221	1	1	2	5.4396e-10	1.14677e+06
2.27221	1	2	1	1.07682e-09	2.27013e+06
2.27321	1	1	2	5.4396e-10	1.14677e+06
2.27321	1	2	1	1.07682e-09	2.27013e+06
2.27421	1	1	2	5.4396e-10	1.14677e+06
2.27421	1	2	1	1.07682e-09	2.27013e+06
2.27521	1	1	2	5.4396e-10	1.14677e+06
2.27521	1	2	1	1.07682e-09	2.27013e+06
2.27621	1	1	2	5.4396e-10	1.14677e+06
2.27621	1	2	1	1.07682e-09	2.27013e+06
2.27721	1	1	2	5.4396e-10	1.14677e+06
2.27721	1	2	1	1.07682e-09	2.27013e+06
2.27821	1	1	2	5.4396e-10	1.14677e+06
2.27821	1	2	1	1.07682e-09	2.27013e+06
2.27921	1	1	2	5.4396e-10	1.14677e+06
2.27921	1	2	1	1.07682e-09	2.27013e+06
2.28021	1	1	2	5.4396e-10	1.14677e+06
2.28021	1	2	1	1.07682e-09	2.27013e+06
2.28121	1	1	2	5.4396e-10	1.14677e+06
2.28121	1	2	1	1.07682e-09	2.27013e+06
2.28221	1	1	2	5.4396e-10	1.14677e+06
2.28221	1	2	1	1.07682e-09	2.27013e+06
2.28321	1	1	2	5.4396e-10	1.14677e+06
2.28321	1	2	1	1.07682e-09	2.27013e+06
2.28421	1	1	2	5.4396e-10	1.14677e+06
2.28421	1	2	1	1.07682e-09	2.27013e+06
2.28521	1	1	2	5.4396e-10	1.14677e+06
2.28521	1	2	1	1.07682e-09	2.27013e+06
2.28621	1	1	2	5.4396e-10	1.14677e+06
2.28621	1	2	1	1.07682e-09	2.27013e+06
2.28721	1	1	2	5.4396e-10	1.14677e+06
2.28721	1	2	1	1.07682e-09	2.27013e+06
2.28821	1	1	2	5.4396e-10	1.14677e+06
2.28821	1	2	1	1.07682e-09	2.27013e+06
2.28921	1	1	2	5.4396e-10	1.14677e+06
2.28921	1	2	1	1.07682e-09	2.27013e+06
2.29021	1	1	2	5.4396e-10	1.14677e+06
2.29021	1	2	1	1.07682e-09	2.27013e+06
2.29121	1	1	2	5.4396e-10	1.14677e+06
2.29121	1	2	1	1.07682e-09	2.27013e+06
2.29221	1	1	2	5.4396e-10	1.14677e+06
2.29221	1	2	1	1.07682e-09	2.27013e+06
2.29321	1	1	2	5.4396e-10	1.14677e+06
2.29321	1	2	1	1.07682e-09	2.27013e+06
2.29421	1	1	2	5.4396e-10	1.14677e+06
2.29421	1	2	1	1.07682e-09	2.27013e+06
2.29521	1	1	2	5.4396e-10	1.14677e+06
2.29521	1	2	1	1.07682e-09	2.27013e+06
2.29621	1	1	2	5.4396e-10	1.14677e+06
2.29621	1	2	1	1.07682e-09	2.27013e+06
2.29721	1	1	2	5.4396e-10	1.14677e+06
2.29721	1	2	1	1.07682e-09	2.27013e+06
2.29821	1	1	2	5.4396e-10	1.14677e+06
2.29821	1	2	1	1.07682e-09	2.27013e+06
2.29921	1	1	2	5.4396e-10	1.14677e+06
2.29921	1	2	1	1.07682e-09	2.27013e+06
2.30021	1	1	2	5.4396e-10	1.14677e+06
2.30021	1	2	1	1.07682e-09	2.27013e+06
2.30121	1	1	2	5.4396e-10	1.14677e+06
2.30121	1	2	1	1.07682e-09	2.27013e+06
2.30221	1	1	2	5.4396e-10	1.14677e+06
2.30221	1	2	1	1.07682e-09	2.27013e+06
2.30321	1	1	2	5.4396e-10	1.14677e+06
2.30321	1	2	1	1.07682e-09	2.27013e+06
2.30421	1	1	2	5.4396e-10	1.14677e+06
2.30421	1	2	1	1.07682e-09	2.27013e+06
2.30521	1	1	2	5.4396e-10	1.14677e+06
2.30521	1	2	1	1.07682e-09	2.27013e+06
2.30621	1	1	2	5.4396e-10	1.14677e+06
2.30621	1	2	1	1.07682e-09	2.27013e+06
2.30721	1	1	2	5.4396e-10	1.14677e+06
2.30721	1	2	1	1.07682e-09	2.27013e+06
2.30821	1	1	2	5.4396e-10	1.14677e+06
2.30821	1	2	1	1.07682e-09	2.27013e+06
2.30921	1	1	2	5.4396e-10	1.14677e+06
2.30921	1	2	1	1.07682e-09	2.27013e+06
2.31021	1	1	2	5.4396e-10	1.14677e+06
2.31021	1	2	1	1.07682e-09	2.27013e+06
2.31121	1	1	2	5.4396e-10	1.14677e+06
2.31121	1	2	1	1.07682e-09	2.27013e+06
2.31221	1	1	2	5.4396e-10	1.14677e+06
2.31221	1	2	1	1.07682e-09	2.27013e+06
2.31321	1	1	2	5.4396e-10	1.14677e+06
2.31321	1	2	1	1.07682e-09	2.27013e+06
2.31421	1	1	2	5.4396e-10	1.14677e+06
2.31421	1	2	1	1.07682e-09	2.27013e+06
2.31521	1	1	2	5.4396e-10	1.14677e+06
2.31521	1	2	1	1.07682e-09	2.27013e+06
2.31621	1	1	2	5.4396e-10	1.14677e+06
2.31621	1	2	1	1.07682e-09	2.27013e+06
2.31721	1	1	2	5.4396e-10	1.14677e+06
2.31721	1	2	1	1.07682e-09	2.27013e+06
2.31821	1	1	2	5.4396e-10	1.14677e+06
2.31821	1	2	1	1.07682e-09	2.27013e+06
2.31921	1	1	2	5.4396e-10	1.14677e+06
2.31921	1	2	1	1.07682e-09	2.27013e+06
2.32021	1	1	2	5.4396e-10	1.14677e+06
2.32021	1	2	1	1.07682e-09	2.27013e+06
2.32121	1	1	2	5.4396e-10	1.14677e+06
2.32121	1	2	1	1.07682e-09	2.27013e+06
2.32221	1	1	2	5.4396e-10	1.14677e+06
2.32221	1	2	1	1.07682e-09	2.27013e+06
2.32321	1	1	2	5.4396e-10	1.14677e+06
2.32321	1	2	1	1.07682e-09	2.27013e+06
2.32421	1	1	2	5.4396e-10	1.14677e+06
2.32421	1	2	1	1.07682e-09	2.27013e+06
2.32521	1	1	2	5.4396e-10	1.14677e+06
2.32521	1	2	1	1.07682e-09	2.27013e+06
2.32621	1	1	2	5.4396e-10	1.14677e+06
2.32621	1	2	1	1.07682e-09	2.27013e+06
2.32721	1	1	2	5.4396e-10	1.14677e+06
2.32721	1	2	1	1.07682e-09	2.27013e+06
2.32821	1	1	2	5.4396e-10	1.14677e+06
2.32821	1	2	1	1.07682e-09	2.27013e+06
2.32921	1	1	2	5.4396e-10	1.14677e+06
2.32921	1	2	1	1.07682e-09	2.27013e+06
2.33021	1	1	2	5.4396e-10	1.14677e+06
2.33021	1	2	1	1.07682e-09	2.27013e+06
2.33121	1	1	2	5.4396e-10	1.14677e+06
2.33121	1	2	1	1.07682e-09	2.27013e+06
2.33221	1	1	2	5.4396e-10	1.14677e+06
2.33221	1	2	1	1.07682e-09	2.27013e+06
2.33321	1	1	2	5.4396e-10	1.14677e+06
2.33321	1	2	1	1.07682e-09	2.27013e+06
2.33421	1	1	2	5.4396e-10	1.14677e+06
2.33421	1	2	1	1.07682e-09	2.27013e+06
2.33521	1	1	2	5.4396e-10	1.14677e+06
2.33521	1	2	1	1.07682e-09	2.27013e+06
2.33621	1	1	2	5.4396e-10	1.14677e+06
2.33621	1	2	1	1.07682e-09	2.27013e+06
2.33721	1	1	2	5.4396e-10	1.14677e+06
2.33721	1	2	1	1.07682e-09	2.27013e+06
2.33821	1	1	2	5.4396e-10	1.14677e+06
2.33821	1	2	1	1.07682e-09	2.27013e+06
2.33921	1	1	2	5.4396e-10	1.14677e+06
2.33921	1	2	1	1.07682e-09	2.27013e+06
2.34021	1	1	2	5.4396e-10	1.14677e+06
2.34021	1	2	1	1.07682e-09	2.27013e+06
2.34121	1	1	2	5.4396e-10	1.14677e+06
2.34121	1	2	1	1.07682e-09	2.27013e+06
2.34221	1	1	2	5.4396e-10	1.14677e+06
2.34221	1	2	1	1.07682e-09	2.27013e+06
2.34321	1	1	2	5.4396e-10	1.14677e+06
2.34321	1	2	1	1.07682e-09	2.27013e+06
2.34421	1	1	2	5.4396e-10	1.14677e+06
2.34421	1	2	1	1.07682e-09	2.27013e+06
2.34521	1	1	2	5.4396e-10	1.14677e+06
2.34521	1	2	1	1.07682e-09	2.27013e+06
2.34621	1	1	2	5.4396e-10	1.14677e+06
2.34621	1	2	1	1.07682e-09	2.27013e+06
2.34721	1	1	2	5.4396e-10	1.14677e+06
2.34721	1	2	1	1.07682e-09	2.27013e+06
2.34821	1	1	2	5.4396e-10	1.14677e+06
2.34821	1	2	1	1.07682e-09	2.27013e+06
2.34921	1	1	2	5.4396e-10	1.14677e+06
2.34921	1	2	1	1.07682e-09	2.27013e+06
2.35021	1	1	2	5.4396e-10	1.14677e+06
2.35021	1	2	1	1.07682e-09	2.27013e+06
2.35121	1	1	2	5.4396e-10	1.14677e+06
2.35121	1	2	1	1.07682e-09	2.27013e+06
2.35221	1	1	2	5.4396e-10	1.14677e+06
2.35221	1	2	1	1.07682e-09	2.27013e+06
2.35321	1	1	2	5.4396e-10	1.14677e+06
2.35321	1	2	1	1.07682e-09	2.27013e+06
2.35421	1	1	2	5.4396e-10	1.14677e+06
2.35421	1	2	1	1.07682e-09	2.27013e+06
2.35521	1	1	2	5.4396e-10	1.14677e+06
2.35521	1	2	1	1.07682e-09	2.27013e+06
2.35621	1	1	2	5.4396e-10	1.14677e+06
2.35621	1	2	1	1.07682e-09	2.27013e+06
2.35721	1	1	2	5.4396e-10	1.14677e+06
2.35721	1	2	1	1.07682e-09	2.27013e+06
2.35821	1	1	2	5.4396e-10	1.14677e+06
2.35821	1	2	1	1.07682e-09	2.27013e+06
2.35921	1	1	2	5.4396e-10	1.14677e+06
2.35921	1	2	1	1.07682e-09	2.27013e+06
2.36021	1	1	2	5.4396e-10	1.14677e+06
2.36021	1	2	1	1.07682e-09	2.27013e+06
2.36121	1	1	2	5.4396e-10	1.14677e+06
2.36121	1	2	1	1.07682e-09	2.27013e+06
2.36221	1	1	2	5.4396e-10	1.14677e+06
2.36221	1	2	1	1.07682e-09	2.27013e+06
2.36321	1	1	2	5.4396e-10	1.14677e+06
2.36321	1	2	1	1.07682e-09	2.27013e+06
2.36421	1	1	2	5.4396e-10	1.14677e+06
2.36421	1	2	1	1.07682e-09	2.27013e+06
2.36521	1	1	2	5.4396e-10	1.14677e+06
2.36521	1	2	1	1.07682e-09	2.27013e+06
2.36621	1	1	2	5.4396e-10	1.14677e+06
2.36621	1	2	1	1.07682e-09	2.27013e+06
2.36721	1	1	2	5.4396e-10	1.14677e+06
2.36721	1	2	1	1.07682e-09	2.27013e+06
2.36821	1	1	2	5.4396e-10	1.14677e+06
2.36821	1	2	1	1.07682e-09	2.27013e+06
2.36921	1	1	2	5.4396e-10	1.14677e+06
2.36921	1	2	1	1.07682e-09	2.27013e+06
2.37021	1	1	2	5.4396e-10	1.14677e+06
2.37021	1	2	1	1.07682e-09	2.27013e+06
2.37121	1	1	2	5.4396e-10	1.14677e+06
2.37121	1	2	1	1.07682e-09	2.27013e+06
2.37221	1	1	2	5.4396e-10	1.14677e+06
2.37221	1	2	1	1.07682e-09	2.27013e+06
2.37321	1	1	2	5.4396e-10	1.14677e+06
2.37321	1	2	1	1.07682e-09	2.27013e+06
2.37421	1	1	2	5.4396e-10	1.14677e+06
2.37421	1	2	1	1.07682e-09	2.27013e+06
2.37521	1	1	2	5.4396e-10	1.14677e+06
2.37521	1	2	1	1.07682e-09	2.27013e+06
2.37621	1	1	2	5.4396e-10	1.14677e+06
2.37621	1	2	1	1.07682e-09	2.27013e+06
2.37721	1	1	2	5.4396e-10	1.14677e+06
2.37721	1	2	1	1.07682e-09	2.27013e+06
2.37821	1	1	2	5.4396e-10	1.14677e+06
2.37821	1	2	1	1.07682e-09	2.27013e+06
2.37921	1	1	2	5.4396e-10	1.14677e+06
2.37921	1	2	1	1.07682e-09	2.27013e+06
2.38021	1	1	2	5.4396e-10	1.14677e+06
2.38021	1	2	1	1.07682e-09	2.27013e+06
2.38121	1	1	2	5.4396e-10	1.14677e+06
2.38121	1	2	1	1.07682e-09	2.27013e+06
2.38221	1	1	2	5.4396e-10	1.14677e+06
2.38221	1	2	1	1.07682e-09	2.27013e+06
2.38321	1	1	2	5.4396e-10	1.14677e+06
2.38321	1	2	1	1.07682e-09	2.27013e+06
2.38421	1	1	2	5.4396e-10	1.14677e+06
2.38421	1	2	1	1.07682e-09	2.27013e+06
2.38521	1	1	2	5.4396e-10	1.14677e+06
2.38521	1	2	1	1.07682e-09	2.27013e+06
2.38621	1	1	2	5.4396e-10	1.14677e+06
2.38621	1	2	1	1.07682e-09	2.27013e+06
2.38721	1	1	2	5.4396e-10	1.14677e+06
2.38721	1	2	1	1.07682e-09	2.27013e+06
2.38821	1	1	2	5.4396e-10	1.14677e+06
2.38821	1	2	1	1.07682e-09	2.27013e+06
2.38921	1	1	2	5.4396e-10	1.14677e+06
2.38921	1	2	1	1.07682e-09	2.27013e+06
2.39021	1	1	2	5.4396e-10	1.14677e+06
2.39021	1	2	1	1.07682e-09	2.27013e+06
2.39121	1	1	2	5.4396e-10	1.14677e+06
2.39121	1	2	1	1.07682e-09	2.27013e+06
2.39221	1	1	2	5.4396e-10	1.14677e+06
2.39221	1	2	1	1.07682e-09	2.27013e+06
2.39321	1	1	2	5.4396e-10	1.14677e+06
2.39321	1	2	1	1.07682e-09	2.27013e+06
2.39421	1	1	2	5.4396e-10	1.14677e+06
2.39421	1	2	1	1.07682e-09	2.27013e+06
2.39521	1	1	2	5.4396e-10	1.14677e+06
2.39521	1	2	1	1.07682e-09	2.27013e+06
2.39621	1	1	2	5.4396e-10	1.14677e+06
2.39621	1	2	1	1.07682e-09	2.27013e+06
2.39721	1	1	2	5.4396e-10	1.14677e+06
2.39721	1	2	1	1.07682e-09	2.27013e+06
2.39821	1	1	2	5.4396e-10	1.14677e+06
2.39821	1	2	1	1.07682e-09	2.27013e+06
2.39921	1	1	2	5.4396e-10	1.14677e+06
2.39921	1	2	1	1.07682e-09	2.27013e+06
2.40021	1	1	2	5.4396e-10	1.14677e+06
2.40021	1	2	1	1.07682e-09	2.27013e+06
2.40121	1	1	2	5.4396e-10	1.14677e+06
2.40121	1	2	1	1.07682e-09	2.27013e+06
2.40221	1	1	2	5.4396e-10	1.14677e+06
2.40221	1	2	1	1.07682e-09	2.27013e+06
2.40321	1	1	2	5.4396e-10	1.14677e+06
2.40321	1	2	1	1.07682e-09	2.27013e+06
2.40421	1	1	2	5.4396e-10	1.14677e+06
2.40421	1	2	1	1.07682e-09	2.27013e+06
2.40521	1	1	2	5.4396e-10	1.14677e+06
2.40521	1	2	1	1.07682e-09	2.27013e+06
2.40621	1	1	2	5.4396e-10	1.14677e+06
2.40621	1	2	1	1.07682e-09	2.27013e+06
2.40721	1	1	2	5.4396e-10	1.14677e+06
2.40721	1	2	1	1.07682e-09	2.27013e+06
2.40821	1	1	2	5.4396e-10	1.14677e+06
2.40821	1	2	1	1.07682e-09	2.27013e+06
2.40921	1	1	2	5.4396e-10	1.14677e+06
2.40921	1	2	1	1.07682e-09	2.27013e+06
2.41021	1	1	2	5.4396e-10	1.14677e+06
2.41021	1	2	1	1.07682e-09	2.27013e+06
2.41121	1	1	2	5.4396e-10	1.14677e+06
2.41121	1	2	1	1.07682e-09	2.27013e+06
2.41221	1	1	2	5.4396e-10	1.14677e+06
2.41221	1	2	1	1.07682e-09	2.27013e+06
2.41321	1	1	2	5.4396e-10	1.14677e+06
2.41321	1	2	1	1.07682e-09	2.27013e+06
2.41421	1	1	2	5.4396e-10	1.14677e+06
2.41421	1	2	1	1.07682e-09	2.27013e+06
2.41521	1	1	2	5.4396e-10	1.14677e+06
2.41521	1	2	1	1.07682e-09	2.27013e+06
2.41621	1	1	2	5.4396e-10	1.14677e+06
2.41621	1	2	1	1.07682e-09	2.27013e+06
2.41721	1	1	2	5.4396e-10	1.14677e+06
2.41721	1	2	1	1.07682e-09	2.27013e+06
2.41821	1	1	2	5.4396e-10	1.14677e+06
2.41821	1	2	1	1.07682e-09	2.27013e+06
2.41921	1	1	2	5.4396e-10	1.14677e+06
2.41921	1	2	1	1.07682e-09	2.27013e+06
2.42021	1	1	2	5.4396e-10	1.14677e+06
2.42021	1	2	1	1.07682e-09	2.27013e+06
2.42121	1	1	2	5.4396e-10	1.14677e+06
2.42121	1	2	1	1.07682e-09	2.27013e+06
2.42221	1	1	2	5.4396e-10	1.14677e+06
2.42221	1	2	1	1.07682e-09	2.27013e+06
2.42321	1	1	2	5.4396e-10	1.14677e+06
2.42321	1	2	1	1.07682e-09	2.27013e+06
2.42421	1	1	2	5.4396e-10	1.14677e+06
2.42421	1	2	1	1.07682e-09	2.27013e+06
2.42521	1	1	2	5.4396e-10	1.14677e+06
2.42521	1	2	1	1.07682e-09	2.27013e+06
2.42621	1	1	2	5.4396e-10	1.14677e+06
2.42621	1	2	1	1.07682e-09	2.27013e+06
2.42721	1	1	2	5.4396e-10	1.14677e+06
2.42721	1	2	1	1.07682e-09	2.27013e+06
2.42821	1	1	2	5.4396e-10	1.14677e+06
2.42821	1	2	1	1.07682e-09	2.27013e+06
2.42921	1	1	2	5.4396e-10	1.14677e+06
2.42921	1	2	1	1.07682e-09	2.27013e+06
2.43021	1	1	2	5.4396e-10	1.14677e+06
2.43021	1	2	1	1.07682e-09	2.27013e+06
2.43121	1	1	2	5.4396e-10	1.14677e+06
2.43121	1	2	1	1.07682e-09	2.27013e+06
2.43221	1	1	2	5.4396e-10	1.14677e+06
2.43221	1	2	1	1.07682e-09	2.27013e+06
2.43321	1	1	2	5.4396e-10	1.14677e+06
2.43321	1	2	1	1.07682e-09	2.27013e+06
2.43421	1	1	2	5.4396e-10	1.14677e+06
2.43421	1	2	1	1.07682e-09	2.27013e+06
2.43521	1	1	2	5.4396e-10	1.14677e+06
2.43521	1	2	1	1.07682e-09	2.27013e+06
2.43621	1	1	2	5.4396e-10	1.14677e+06
2.43621	1	2	1	1.07682e-09	2.27013e+06
2.43721	1	1	2	5.4396e-10	1.14677e+06
2.43721	1	2	1	1.07682e-09	2.27013e+06
2.43821	1	1	2	5.4396e-10	1.14677e+06
2.43821	1	2	1	1.07682e-09	2.27013e+06
2.43921	1	1	2	5.4396e-10	1.14677e+06
2.43921	1	2	1	1.07682e-09	2.27013e+06
2.44021	1	1	2	5.4396e-10	1.14677e+06
2.44021	1	2	1	1.07682e-09	2.27013e+06
2.44121	1	1	2	5.4396e-10	1.14677e+06
2.44121	1	2	1	1.07682e-09	2.27013e+06
